Gender,Age Group,Purchase Date,Product Category,Discount Availed,Gross Amount,Net Amount,Purchase Method,Location,Married
2,3,0,Toys & Games,1,1917.15,1577.02,Credit Card,Jaipur,1.0
2,2,0,Beauty and Health,0,855.81,855.81,Credit Card,Chennai,0.0
2,2,4,Clothing,1,2462.98,2405.99,Debit Card,Ahmedabad,0.0
2,2,0,Electronics,1,325.44,192.26,Paytm UPI,Bangalore,0.0
2,3,6,Clothing,0,4760.78,4760.78,Credit Card,Chennai,0.0
1,2,2,Pet Care,1,2297.07,2225.63,Net Banking,Mumbai,1.0
0,2,0,Toys & Games,1,802.22,313.04,Credit Card,Delhi,0.0
2,1,6,Electronics,0,1598.79,1598.79,Credit Card,Kolkata,0.0
2,2,3,Home & Kitchen,1,4240.89,4077.56,Credit Card,Ahmedabad,1.0
2,1,0,Books,0,4165.37,4165.37,Debit Card,Chennai,1.0
2,0,2,Books,1,4791.95,4629.59,Debit Card,Chennai,0.0
2,2,0,Clothing,0,2642.52,2642.52,Credit Card,Ahmedabad,0.0
0,1,4,Electronics,0,3986.95,3986.95,Debit Card,Mumbai,0.0
2,0,2,Books,0,2043.96,2043.96,Debit Card,Pune,1.0
1,3,1,Home & Kitchen,0,4599.86,4599.86,Credit Card,Delhi,1.0
2,3,3,Electronics,1,2629.37,2144.71,International Card,Ahmedabad,1.0
1,1,1,Books,0,5709.87,5709.87,Credit Card,Delhi,1.0
0,2,2,Beauty and Health,0,5140.64,5140.64,Credit Card,Bangalore,1.0
1,0,1,Electronics,0,5296.02,5296.02,Net Banking,Delhi,1.0
2,1,5,Home & Kitchen,1,2138.21,1915.76,Paytm UPI,Delhi,0.0
0,4,0,Electronics,1,2984.01,2535.24,Credit Card,Mumbai,1.0
1,1,3,Home & Kitchen,1,1914.94,1783.59,Debit Card,Mumbai,0.0
2,1,2,Beauty and Health,0,4763.25,4763.25,International Card,Mumbai,1.0
0,3,1,Books,0,4166.52,4166.52,Debit Card,Chennai,1.0
1,1,4,Other,1,476.13,279.67,Credit Card,Bangalore,1.0
2,0,6,Other,0,5687.12,5687.12,Credit Card,Mumbai,1.0
0,2,3,Electronics,0,1044.75,1044.75,Paytm UPI,Delhi,0.0
2,2,6,Electronics,1,5117.21,5053.41,Debit Card,Delhi,1.0
0,1,1,Beauty and Health,1,4924.1,4656.66,Credit Card,Mumbai,1.0
0,2,5,Clothing,1,7553.57,7169.53,Cash on Delivery,Bangalore,0.0
1,2,2,Home & Kitchen,0,1541.42,1541.42,Debit Card,Delhi,1.0
2,1,5,Clothing,1,891.55,583.65,Credit Card,Mumbai,0.0
0,3,3,Clothing,0,1988.25,1988.25,Paytm UPI,Delhi,1.0
0,4,3,Sports & Fitness,1,2505.76,2113.52,Debit Card,Delhi,1.0
2,2,2,Books,0,804.26,804.26,Credit Card,Bangalore,0.0
2,2,0,Electronics,1,6473.02,6342.01,Debit Card,Mumbai,1.0
0,2,0,Books,0,5309.88,5309.88,Credit Card,Jaipur,0.0
0,2,1,Beauty and Health,0,3025.33,3025.33,Paytm UPI,Pune,0.0
2,1,3,Electronics,1,4964.1,4888.82,Credit Card,Delhi,1.0
0,3,2,Beauty and Health,1,955.74,841.73,International Card,Mumbai,1.0
2,1,4,Clothing,0,3311.5,3311.5,Credit Card,Jaipur,1.0
1,1,6,Electronics,0,4563.35,4563.35,PhonePe UPI,Mumbai,0.0
2,2,5,Electronics,1,4444.92,4337.94,Net Banking,Mumbai,0.0
1,2,6,Clothing,0,1892.91,1892.91,Credit Card,Hyderabad,0.0
1,2,4,Electronics,0,3075.76,3075.76,Credit Card,Delhi,1.0
2,3,1,Beauty and Health,1,2792.55,2527.34,Debit Card,Mumbai,1.0
0,2,0,Electronics,0,4232.68,4232.68,Debit Card,Delhi,0.0
0,1,2,Electronics,1,4988.74,4522.22,International Card,Hyderabad,0.0
1,1,3,Beauty and Health,1,2936.48,2641.95,Debit Card,Kolkata,1.0
0,3,3,Beauty and Health,0,264.34,264.34,Net Banking,Hyderabad,1.0
0,2,0,Electronics,0,2438.33,2438.33,Google Pay UPI,Mumbai,1.0
2,2,1,Other,0,2209.49,2209.49,Credit Card,Bangalore,1.0
2,1,3,Sports & Fitness,0,2021.5,2021.5,Credit Card,Bangalore,1.0
1,3,2,Clothing,1,804.02,698.47,Credit Card,Mumbai,0.0
1,1,0,Electronics,1,4252.34,4065.43,Credit Card,Bangalore,1.0
0,1,4,Electronics,0,4179.58,4179.58,Debit Card,Delhi,1.0
2,2,6,Books,1,1309.88,1216.8,Credit Card,Mumbai,1.0
2,3,4,Beauty and Health,0,1718.79,1718.79,Debit Card,Hyderabad,0.0
1,1,3,Beauty and Health,1,574.69,305.95,Cash on Delivery,Delhi,1.0
0,2,6,Beauty and Health,1,1520.7,1096.36,PhonePe UPI,Mumbai,1.0
0,2,4,Clothing,0,930.96,930.96,Credit Card,Bangalore,1.0
1,2,0,Beauty and Health,0,407.9,407.9,Debit Card,Bangalore,1.0
1,2,1,Other,0,568.49,568.49,PhonePe UPI,Srinagar,1.0
1,2,1,Books,0,1609.19,1609.19,Debit Card,Delhi,0.0
1,2,6,Other,0,3794.12,3794.12,International Card,Mumbai,1.0
1,1,6,Sports & Fitness,1,3196.78,2987.25,Net Banking,Lucknow,1.0
0,2,1,Home & Kitchen,0,4584.3,4584.3,Debit Card,Delhi,1.0
1,0,4,Electronics,0,1853.86,1853.86,Net Banking,Kolkata,1.0
0,4,2,Sports & Fitness,0,3962.77,3962.77,Debit Card,Mumbai,1.0
1,1,3,Beauty and Health,0,4465.06,4465.06,Debit Card,Ahmedabad,1.0
2,1,0,Home & Kitchen,0,5270.45,5270.45,Credit Card,Dehradun,1.0
0,3,1,Clothing,1,1834.32,1425.4,Debit Card,Hyderabad,1.0
0,1,5,Clothing,1,3637.29,3308.39,Credit Card,Delhi,1.0
0,3,3,Electronics,0,4862.05,4862.05,Debit Card,Mumbai,0.0
0,2,6,Electronics,1,3590.97,3344.83,Credit Card,Mumbai,1.0
1,1,0,Electronics,0,3064.84,3064.84,PhonePe UPI,Bangalore,0.0
2,3,1,Clothing,0,1270.19,1270.19,Debit Card,Srinagar,0.0
2,3,5,Electronics,1,2986.81,2720.51,PhonePe UPI,Delhi,0.0
0,3,1,Home & Kitchen,0,2304.68,2304.68,Debit Card,Mumbai,1.0
0,3,1,Clothing,0,316.88,316.88,Debit Card,Hyderabad,1.0
1,1,4,Toys & Games,0,1043.78,1043.78,Credit Card,Ahmedabad,1.0
0,1,6,Beauty and Health,1,4936.24,4836.41,PhonePe UPI,Delhi,1.0
2,2,6,Home & Kitchen,1,4354.45,3926.0,Credit Card,Mumbai,1.0
0,1,4,Clothing,0,1058.39,1058.39,Credit Card,Pune,1.0
2,2,2,Beauty and Health,1,2829.18,2569.28,Credit Card,Ahmedabad,0.0
2,2,1,Books,1,5188.72,4906.35,PhonePe UPI,Ahmedabad,0.0
2,1,6,Home & Kitchen,1,4604.14,4189.67,Credit Card,Delhi,0.0
0,2,6,Electronics,0,1202.36,1202.36,Paytm UPI,Bangalore,0.0
1,1,3,Clothing,0,4088.7,4088.7,Debit Card,Ahmedabad,1.0
2,1,1,Electronics,1,2543.94,2294.21,Google Pay UPI,Chennai,0.0
2,0,6,Pet Care,1,1099.34,1014.93,Credit Card,Delhi,1.0
0,2,0,Electronics,0,3155.84,3155.84,Net Banking,Mumbai,1.0
2,2,3,Electronics,0,5311.91,5311.91,Credit Card,Kolkata,0.0
1,3,5,Electronics,1,2589.1,2126.47,Debit Card,Other,1.0
1,1,3,Sports & Fitness,0,4114.32,4114.32,Paytm UPI,Pune,0.0
2,2,4,Clothing,1,4704.32,4538.68,International Card,Delhi,1.0
1,1,0,Electronics,0,2674.0,2674.0,Net Banking,Ahmedabad,0.0
1,3,4,Beauty and Health,0,4477.04,4477.04,Paytm UPI,Hyderabad,1.0
2,2,1,Sports & Fitness,1,1849.4,1685.52,Debit Card,Pune,1.0
1,2,1,Home & Kitchen,0,3033.19,3033.19,Credit Card,Mumbai,1.0
2,1,1,Pet Care,1,2513.35,2244.67,Credit Card,Hyderabad,0.0
0,2,3,Electronics,1,3882.61,3481.58,Debit Card,Bangalore,1.0
1,2,1,Home & Kitchen,1,2756.66,2441.86,Credit Card,Hyderabad,1.0
0,1,1,Clothing,1,5634.88,5198.82,Debit Card,Srinagar,0.0
2,2,3,Electronics,1,3602.26,3389.86,Cash on Delivery,Mumbai,1.0
1,1,0,Electronics,1,480.61,5.13,Credit Card,Jaipur,1.0
1,1,2,Home & Kitchen,1,5629.05,5391.35,Cash on Delivery,Delhi,0.0
1,2,6,Electronics,0,3813.99,3813.99,International Card,Delhi,0.0
2,0,4,Beauty and Health,0,2841.88,2841.88,Debit Card,Delhi,1.0
0,3,1,Electronics,0,680.15,680.15,Credit Card,Mumbai,0.0
1,1,1,Electronics,1,5852.15,5601.35,Debit Card,Chennai,1.0
1,1,1,Beauty and Health,1,2254.09,2163.7,Debit Card,Delhi,0.0
2,4,4,Beauty and Health,1,2214.2,2034.5,Credit Card,Mumbai,0.0
0,2,0,Beauty and Health,0,2102.88,2102.88,Credit Card,Mumbai,0.0
2,2,4,Clothing,0,5165.14,5165.14,Credit Card,Delhi,0.0
1,1,6,Electronics,0,5049.57,5049.57,Debit Card,Bangalore,1.0
2,1,1,Electronics,0,2073.92,2073.92,PhonePe UPI,Mumbai,1.0
1,1,0,Sports & Fitness,1,3842.68,3573.84,Credit Card,Mumbai,0.0
2,2,3,Clothing,0,2648.78,2648.78,PhonePe UPI,Bangalore,1.0
0,0,1,Home & Kitchen,0,1703.58,1703.58,Credit Card,Hyderabad,1.0
0,1,6,Electronics,0,4130.71,4130.71,Debit Card,Mumbai,0.0
0,3,0,Toys & Games,0,3573.03,3573.03,Credit Card,Pune,0.0
1,0,0,Beauty and Health,1,927.54,845.96,Google Pay UPI,Delhi,1.0
0,1,3,Beauty and Health,1,1330.27,1088.42,Debit Card,Bangalore,0.0
0,1,0,Electronics,0,3826.02,3826.02,PhonePe UPI,Delhi,0.0
1,3,0,Clothing,0,4653.4,4653.4,Cash on Delivery,Delhi,0.0
0,0,6,Beauty and Health,0,4617.71,4617.71,Credit Card,Kolkata,0.0
2,2,4,Clothing,0,3740.44,3740.44,Credit Card,Bangalore,1.0
0,1,2,Clothing,1,4370.43,3898.68,Net Banking,Mumbai,1.0
0,2,4,Electronics,1,927.76,499.09,Debit Card,Pune,1.0
2,4,0,Books,0,3909.5,3909.5,Debit Card,Pune,0.0
1,2,0,Sports & Fitness,1,6442.66,6277.4,PhonePe UPI,Delhi,1.0
1,3,1,Clothing,1,2488.61,2093.75,Credit Card,Mumbai,1.0
2,3,2,Electronics,1,4870.65,4611.6,Credit Card,Ahmedabad,0.0
2,3,1,Electronics,0,1957.42,1957.42,Credit Card,Delhi,0.0
2,2,0,Clothing,1,6740.18,6325.68,Credit Card,Mumbai,0.0
2,2,2,Electronics,1,5561.61,5376.8,Credit Card,Kolkata,1.0
0,2,5,Beauty and Health,0,2489.82,2489.82,PhonePe UPI,Delhi,0.0
2,3,5,Clothing,0,1781.48,1781.48,Debit Card,Bangalore,0.0
0,2,5,Clothing,0,1789.93,1789.93,Google Pay UPI,Delhi,1.0
1,4,1,Other,1,5035.28,4868.22,Credit Card,Chennai,0.0
1,1,2,Clothing,0,2239.85,2239.85,Net Banking,Bangalore,1.0
0,2,1,Sports & Fitness,0,462.96,462.96,Net Banking,Pune,0.0
2,0,2,Electronics,1,282.5,220.56,Google Pay UPI,Varanasi,0.0
2,2,4,Beauty and Health,1,803.19,390.34,PhonePe UPI,Pune,0.0
2,2,4,Electronics,0,3376.78,3376.78,Credit Card,Pune,1.0
2,2,3,Sports & Fitness,1,851.93,676.72,Credit Card,Mumbai,1.0
2,0,5,Beauty and Health,0,2478.02,2478.02,Credit Card,Delhi,0.0
2,2,3,Clothing,1,7297.32,7219.67,Credit Card,Ahmedabad,0.0
0,2,6,Beauty and Health,0,2524.17,2524.17,Cash on Delivery,Kolkata,1.0
2,2,5,Home & Kitchen,1,511.07,348.6,Cash on Delivery,Other,1.0
2,3,0,Pet Care,1,2911.94,2708.05,Debit Card,Ahmedabad,0.0
1,1,5,Electronics,1,3184.81,3024.69,Debit Card,Jaipur,0.0
2,2,1,Beauty and Health,0,3659.04,3659.04,Cash on Delivery,Chennai,1.0
2,1,3,Electronics,0,2954.21,2954.21,Debit Card,Delhi,1.0
0,2,1,Home & Kitchen,0,221.93,221.93,Credit Card,Bangalore,1.0
1,2,5,Other,1,1894.92,1594.03,PhonePe UPI,Delhi,1.0
2,2,0,Electronics,0,687.88,687.88,Credit Card,Dehradun,1.0
1,2,2,Other,0,691.19,691.19,Credit Card,Mumbai,1.0
2,2,0,Electronics,1,3697.74,3439.88,PhonePe UPI,Bangalore,1.0
2,2,0,Electronics,0,733.89,733.89,Debit Card,Lucknow,0.0
2,0,6,Electronics,1,681.08,296.23,Google Pay UPI,Mumbai,1.0
1,2,4,Beauty and Health,0,3848.61,3848.61,Debit Card,Delhi,1.0
2,3,1,Toys & Games,0,2752.06,2752.06,International Card,Jaipur,1.0
1,1,0,Electronics,0,6857.78,6857.78,International Card,Bangalore,1.0
0,2,3,Electronics,1,1889.36,1455.77,Credit Card,Bangalore,1.0
0,1,6,Other,1,6019.06,5850.54,Credit Card,Jaipur,1.0
0,2,5,Sports & Fitness,1,6553.45,6201.51,Debit Card,Other,1.0
1,2,2,Electronics,0,2866.32,2866.32,Credit Card,Kolkata,1.0
0,1,5,Clothing,1,5361.66,5285.92,Debit Card,Bangalore,1.0
2,1,3,Electronics,0,579.97,579.97,Credit Card,Bangalore,0.0
1,4,1,Electronics,1,2291.07,1996.86,Credit Card,Mumbai,0.0
2,3,1,Clothing,1,4978.67,4809.81,Credit Card,Hyderabad,1.0
1,1,5,Electronics,0,5645.64,5645.64,Credit Card,Mumbai,1.0
0,2,0,Home & Kitchen,0,1825.1,1825.1,Credit Card,Ahmedabad,0.0
1,2,4,Clothing,0,2411.63,2411.63,Google Pay UPI,Mumbai,1.0
2,1,4,Electronics,1,2358.06,2145.5,Credit Card,Hyderabad,0.0
0,4,3,Sports & Fitness,1,3189.13,2822.38,Net Banking,Kolkata,0.0
0,0,0,Other,0,4015.92,4015.92,Credit Card,Mumbai,0.0
0,4,0,Electronics,0,7101.68,7101.68,Cash on Delivery,Bangalore,0.0
1,4,0,Clothing,0,4462.68,4462.68,Credit Card,Mumbai,1.0
0,3,5,Books,1,2560.39,2359.43,Debit Card,Delhi,0.0
1,2,5,Electronics,0,3339.78,3339.78,Net Banking,Ahmedabad,1.0
2,1,3,Home & Kitchen,1,1010.57,707.85,Net Banking,Delhi,1.0
0,3,2,Home & Kitchen,0,2028.44,2028.44,Credit Card,Jaipur,0.0
1,2,4,Electronics,0,3596.19,3596.19,Debit Card,Delhi,0.0
1,3,6,Electronics,0,3954.72,3954.72,Debit Card,Delhi,1.0
1,2,0,Electronics,1,5216.78,5110.66,Credit Card,Bangalore,0.0
2,2,5,Sports & Fitness,1,2163.22,2027.25,Google Pay UPI,Bangalore,1.0
2,2,6,Beauty and Health,1,3402.18,3096.37,Credit Card,Chennai,1.0
0,3,0,Clothing,0,2498.28,2498.28,Debit Card,Kolkata,1.0
2,1,0,Home & Kitchen,0,252.58,252.58,Credit Card,Mumbai,0.0
0,2,4,Beauty and Health,1,3149.32,3016.34,Credit Card,Mumbai,1.0
0,2,4,Electronics,0,1350.84,1350.84,Google Pay UPI,Bangalore,1.0
0,1,2,Clothing,0,761.58,761.58,Credit Card,Delhi,1.0
1,2,2,Clothing,1,3179.92,2979.26,Net Banking,Delhi,0.0
2,1,5,Sports & Fitness,0,3024.97,3024.97,Debit Card,Delhi,1.0
2,3,0,Sports & Fitness,0,1989.26,1989.26,Credit Card,Hyderabad,0.0
1,1,1,Clothing,0,541.11,541.11,Credit Card,Chennai,1.0
2,3,5,Clothing,0,318.41,318.41,Debit Card,Bangalore,0.0
2,1,4,Sports & Fitness,1,5952.66,5867.61,Credit Card,Kolkata,0.0
2,1,2,Books,0,3814.32,3814.32,Google Pay UPI,Jaipur,1.0
1,1,5,Electronics,1,1292.73,980.18,Credit Card,Bangalore,1.0
0,1,2,Books,1,2549.26,2193.21,Paytm UPI,Dehradun,1.0
2,2,5,Electronics,1,4914.97,4699.6,Credit Card,Delhi,1.0
0,1,4,Clothing,0,2905.12,2905.12,Google Pay UPI,Ahmedabad,1.0
1,1,2,Beauty and Health,1,4344.06,3949.88,Credit Card,Kolkata,0.0
1,2,3,Electronics,1,2651.42,2437.75,Paytm UPI,Mumbai,1.0
0,2,3,Sports & Fitness,0,5055.1,5055.1,Net Banking,Bangalore,1.0
1,3,0,Electronics,0,2773.29,2773.29,Credit Card,Chennai,1.0
2,1,3,Clothing,1,2822.92,2476.45,Debit Card,Varanasi,0.0
0,2,4,Clothing,1,2423.97,2295.78,Cash on Delivery,Mumbai,0.0
1,2,5,Sports & Fitness,0,2155.99,2155.99,Google Pay UPI,Mumbai,1.0
2,2,5,Clothing,1,1345.63,865.86,Debit Card,Mumbai,1.0
1,2,3,Clothing,1,1101.13,645.15,Cash on Delivery,Mumbai,1.0
2,2,5,Home & Kitchen,0,6155.32,6155.32,Credit Card,Hyderabad,1.0
1,3,4,Electronics,1,3293.73,2946.89,Paytm UPI,Hyderabad,1.0
0,1,5,Clothing,0,4162.17,4162.17,Debit Card,Ahmedabad,1.0
0,1,2,Sports & Fitness,0,3473.28,3473.28,Google Pay UPI,Mumbai,1.0
0,2,5,Electronics,1,2787.91,2494.78,Credit Card,Lucknow,1.0
1,3,2,Electronics,0,3596.86,3596.86,Cash on Delivery,Mumbai,1.0
0,1,0,Clothing,1,2597.38,2135.98,Credit Card,Delhi,0.0
0,1,0,Toys & Games,1,5136.88,4863.65,Google Pay UPI,Mumbai,1.0
2,1,0,Electronics,0,4128.38,4128.38,Net Banking,Delhi,0.0
0,1,1,Electronics,0,4064.85,4064.85,Paytm UPI,Mumbai,0.0
2,2,3,Electronics,1,2603.49,2196.15,Credit Card,Delhi,0.0
2,2,1,Electronics,1,2794.15,2741.12,Debit Card,Mumbai,0.0
1,1,5,Sports & Fitness,1,4297.78,3895.62,Cash on Delivery,Hyderabad,1.0
2,2,4,Electronics,0,3994.24,3994.24,Debit Card,Pune,1.0
0,1,6,Clothing,1,3960.47,3651.65,Net Banking,Mumbai,0.0
2,2,0,Electronics,1,3533.66,3450.05,Credit Card,Delhi,0.0
0,2,5,Toys & Games,1,2769.03,2511.15,Credit Card,Mumbai,1.0
1,1,3,Toys & Games,0,3278.11,3278.11,Credit Card,Pune,1.0
2,0,3,Sports & Fitness,1,1037.18,599.57,Credit Card,Delhi,0.0
2,3,6,Electronics,0,5591.13,5591.13,Debit Card,Delhi,0.0
2,2,2,Electronics,1,787.17,337.16,Debit Card,Bangalore,1.0
2,4,0,Clothing,0,3196.22,3196.22,Cash on Delivery,Delhi,1.0
2,2,2,Sports & Fitness,0,3490.96,3490.96,Credit Card,Bangalore,0.0
0,3,5,Sports & Fitness,0,1563.59,1563.59,Credit Card,Bangalore,0.0
2,1,5,Electronics,0,4166.06,4166.06,Credit Card,Chennai,1.0
2,2,5,Electronics,1,5486.53,5089.39,Debit Card,Ahmedabad,1.0
0,1,5,Clothing,1,5621.62,5192.1,Paytm UPI,Bangalore,0.0
1,2,5,Beauty and Health,1,464.77,173.02,Debit Card,Delhi,1.0
2,2,6,Home & Kitchen,1,179.35,123.8,Credit Card,Chennai,1.0
1,3,2,Sports & Fitness,0,1775.17,1775.17,Debit Card,Kolkata,1.0
0,1,4,Clothing,1,4706.38,4358.52,Credit Card,Srinagar,1.0
2,3,5,Pet Care,1,3890.63,3518.21,Credit Card,Srinagar,1.0
2,3,4,Books,1,5204.46,4814.25,Credit Card,Jaipur,0.0
0,2,6,Beauty and Health,1,2684.71,2203.36,Debit Card,Hyderabad,1.0
2,1,5,Beauty and Health,1,2225.08,1996.52,Credit Card,Bangalore,0.0
1,3,0,Pet Care,1,1942.55,1787.86,Credit Card,Bangalore,1.0
2,4,3,Toys & Games,0,4961.56,4961.56,Debit Card,Varanasi,1.0
2,1,1,Sports & Fitness,0,4488.04,4488.04,Credit Card,Pune,0.0
2,0,6,Clothing,1,1817.66,1501.33,Credit Card,Hyderabad,1.0
0,3,5,Electronics,1,433.23,51.83,Paytm UPI,Bangalore,0.0
2,2,1,Sports & Fitness,1,459.28,117.5,Credit Card,Dehradun,0.0
1,2,1,Electronics,1,3915.46,3430.8,Credit Card,Mumbai,1.0
2,3,6,Electronics,1,3678.32,3212.94,Credit Card,Chennai,0.0
2,1,0,Clothing,1,4393.91,3986.49,International Card,Chennai,0.0
1,0,0,Beauty and Health,0,2006.77,2006.77,International Card,Mumbai,1.0
1,2,1,Clothing,0,845.64,845.64,Credit Card,Mumbai,0.0
1,2,2,Books,1,1965.59,1631.17,Credit Card,Hyderabad,1.0
0,0,3,Toys & Games,1,3792.57,3674.33,Net Banking,Chennai,1.0
1,1,6,Beauty and Health,1,4559.9,4247.13,Credit Card,Hyderabad,1.0
2,2,2,Clothing,0,1039.05,1039.05,Cash on Delivery,Jaipur,0.0
2,3,0,Beauty and Health,0,476.52,476.52,Google Pay UPI,Ahmedabad,0.0
0,3,5,Home & Kitchen,0,1393.68,1393.68,Credit Card,Delhi,0.0
2,2,2,Clothing,1,5136.54,4823.87,Debit Card,Dehradun,0.0
1,3,3,Electronics,0,2174.16,2174.16,Debit Card,Kolkata,0.0
1,2,1,Clothing,0,1638.11,1638.11,Credit Card,Bangalore,0.0
1,2,5,Sports & Fitness,0,3049.57,3049.57,Debit Card,Pune,1.0
2,2,6,Sports & Fitness,1,3273.85,2881.24,Net Banking,Mumbai,1.0
1,1,2,Electronics,0,2013.92,2013.92,Debit Card,Ahmedabad,0.0
1,0,2,Electronics,0,4012.15,4012.15,Net Banking,Mumbai,1.0
1,2,0,Other,1,2253.87,2054.84,Google Pay UPI,Delhi,1.0
0,2,0,Electronics,0,3533.55,3533.55,Google Pay UPI,Mumbai,1.0
1,1,5,Electronics,0,2496.19,2496.19,Credit Card,Srinagar,0.0
2,2,1,Sports & Fitness,1,3583.21,3264.63,Net Banking,Pune,0.0
0,2,6,Electronics,0,1473.3,1473.3,Net Banking,Pune,0.0
2,3,5,Other,1,827.71,469.17,Paytm UPI,Bangalore,0.0
0,4,0,Other,0,3893.78,3893.78,Credit Card,Mumbai,1.0
1,1,3,Electronics,1,4848.55,4657.54,Debit Card,Delhi,0.0
0,1,3,Electronics,1,161.0,6.97,Debit Card,Mumbai,1.0
2,2,1,Clothing,0,5117.27,5117.27,Credit Card,Bangalore,1.0
2,2,3,Sports & Fitness,0,4151.21,4151.21,Credit Card,Delhi,0.0
0,2,1,Sports & Fitness,0,2550.88,2550.88,Debit Card,Bangalore,1.0
0,1,0,Sports & Fitness,0,2828.64,2828.64,Debit Card,Bangalore,1.0
2,1,2,Pet Care,0,4080.67,4080.67,Debit Card,Dehradun,0.0
2,2,0,Clothing,1,4797.56,4660.43,Credit Card,Hyderabad,0.0
0,2,0,Toys & Games,0,1500.69,1500.69,Debit Card,Bangalore,1.0
0,2,4,Electronics,0,4381.07,4381.07,Cash on Delivery,Hyderabad,1.0
1,1,3,Electronics,1,4060.98,3862.45,Debit Card,Hyderabad,1.0
0,2,1,Home & Kitchen,0,3396.61,3396.61,PhonePe UPI,Mumbai,1.0
2,2,0,Clothing,1,686.48,420.3,Debit Card,Mumbai,1.0
2,1,2,Sports & Fitness,0,2427.5,2427.5,Credit Card,Delhi,1.0
1,3,5,Pet Care,1,4293.24,3895.13,Debit Card,Mumbai,1.0
1,2,5,Electronics,1,1193.71,1088.4,Credit Card,Mumbai,1.0
0,1,6,Beauty and Health,0,2753.19,2753.19,Credit Card,Hyderabad,1.0
0,1,5,Books,1,3584.67,3475.62,Google Pay UPI,Kolkata,1.0
0,1,2,Electronics,1,2950.64,2703.35,Credit Card,Ahmedabad,0.0
0,1,2,Clothing,1,1135.98,705.13,International Card,Pune,1.0
2,2,0,Clothing,1,6226.99,6050.11,Debit Card,Pune,1.0
0,2,2,Books,1,3311.66,2859.25,Google Pay UPI,Chennai,1.0
2,3,5,Home & Kitchen,1,489.49,429.67,Debit Card,Delhi,1.0
0,2,1,Books,0,865.57,865.57,Credit Card,Delhi,1.0
1,2,4,Electronics,0,1067.17,1067.17,Paytm UPI,Hyderabad,1.0
2,2,5,Clothing,0,372.28,372.28,International Card,Chennai,1.0
2,2,4,Electronics,1,4832.84,4455.84,Credit Card,Jaipur,0.0
2,0,1,Electronics,1,705.3,469.04,Debit Card,Bangalore,1.0
0,3,4,Electronics,1,2695.11,2481.03,Credit Card,Pune,0.0
1,1,6,Electronics,0,4389.17,4389.17,Credit Card,Bangalore,1.0
0,1,6,Sports & Fitness,1,1914.57,1805.17,Debit Card,Pune,1.0
2,2,6,Sports & Fitness,1,2371.14,2249.74,Debit Card,Bangalore,1.0
1,1,2,Electronics,0,2148.34,2148.34,Credit Card,Jaipur,0.0
2,2,2,Electronics,0,4198.37,4198.37,Credit Card,Bangalore,1.0
1,3,5,Home & Kitchen,1,1213.45,774.94,Credit Card,Mumbai,0.0
2,1,0,Toys & Games,0,4158.32,4158.32,Cash on Delivery,Pune,1.0
1,2,6,Beauty and Health,1,1404.53,924.81,Debit Card,Delhi,1.0
0,1,6,Sports & Fitness,1,4620.48,4391.83,PhonePe UPI,Kolkata,1.0
1,2,2,Electronics,0,3422.73,3422.73,Credit Card,Delhi,1.0
2,2,2,Beauty and Health,1,1782.43,1656.21,Credit Card,Pune,1.0
2,2,2,Books,1,4723.82,4232.51,PhonePe UPI,Kolkata,0.0
1,3,1,Home & Kitchen,1,4231.71,4036.58,Credit Card,Delhi,1.0
0,1,4,Beauty and Health,0,4317.14,4317.14,Debit Card,Delhi,0.0
1,2,5,Other,0,3436.03,3436.03,Debit Card,Mumbai,1.0
0,2,0,Clothing,1,6185.95,5891.24,Debit Card,Pune,1.0
2,1,6,Beauty and Health,0,4462.06,4462.06,Credit Card,Pune,1.0
0,2,4,Clothing,0,2274.43,2274.43,PhonePe UPI,Mumbai,1.0
1,1,5,Toys & Games,0,1416.95,1416.95,PhonePe UPI,Delhi,1.0
0,2,0,Electronics,0,4339.41,4339.41,International Card,Jaipur,0.0
1,2,5,Sports & Fitness,1,5368.39,5257.51,Paytm UPI,Delhi,0.0
0,3,1,Electronics,1,1938.14,1680.73,Credit Card,Bangalore,1.0
1,3,3,Electronics,0,6560.46,6560.46,Debit Card,Hyderabad,0.0
0,1,0,Beauty and Health,0,178.2,178.2,Credit Card,Other,1.0
1,2,0,Toys & Games,0,1349.71,1349.71,Debit Card,Kolkata,1.0
2,1,2,Home & Kitchen,1,570.23,303.09,Net Banking,Chennai,1.0
2,0,1,Sports & Fitness,1,4993.97,4658.6,Net Banking,Hyderabad,1.0
2,1,1,Electronics,0,3476.45,3476.45,Credit Card,Pune,0.0
1,1,6,Electronics,0,6286.2,6286.2,Credit Card,Hyderabad,1.0
1,1,4,Beauty and Health,0,4267.92,4267.92,Net Banking,Bangalore,1.0
1,4,3,Clothing,1,199.2,44.96,Debit Card,Bangalore,1.0
0,4,3,Other,0,5065.88,5065.88,Credit Card,Chennai,0.0
0,0,2,Electronics,1,3788.87,3296.01,Debit Card,Jaipur,0.0
2,4,4,Books,1,1650.28,1404.43,Google Pay UPI,Bangalore,1.0
0,3,3,Books,1,3323.02,3129.16,Credit Card,Mumbai,1.0
2,1,5,Books,0,2277.54,2277.54,Google Pay UPI,Bangalore,1.0
2,2,0,Electronics,1,2586.41,2256.64,Credit Card,Bangalore,1.0
1,2,0,Electronics,0,661.12,661.12,Debit Card,Ahmedabad,1.0
